Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Portugal,PRT,"Secondary education, general pupils",SE.SEC.ENRL.GC,538497,532169,537532,542878,549050,579305,555426,558328,568304,577621,,,
Paraguay,PRY,"Secondary education, general pupils",SE.SEC.ENRL.GC,489169,493865,504104,519246,532815,,,,514351,,,,
West Bank and Gaza,PSE,"Secondary education, general pupils",SE.SEC.ENRL.GC,701310,705718,701682,702828,702640,703609,706501,718563,730236,748754,759599,,
Pacific island small states,PSS,"Secondary education, general pupils",SE.SEC.ENRL.GC,214380.5,222534.1,231773.8,233522.2,232428.5,232111.7,231866.2,232192.7,233637.4,236517.1,240332,,
Post-demographic dividend,PST,"Secondary education, general pupils",SE.SEC.ENRL.GC,73100000,72600000,72100000,71400000,71100000,71400000,71300000,71000000,70800000,70600000,69900000,,
French Polynesia,PYF,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,,
Qatar,QAT,"Secondary education, general pupils",SE.SEC.ENRL.GC,65480,65952,68322,72149,76323,78436,87878,94902,97430,102367,106817,,
Romania,ROU,"Secondary education, general pupils",SE.SEC.ENRL.GC,1278880,1242033,1213985,1196416,1156251,1157746,1149759,1125240,1097909,1089209,,,
Russian Federation,RUS,"Secondary education, general pupils",SE.SEC.ENRL.GC,8415648,8056790,,7651800,7589670,7544082,7577881,7866270,8051287,8473262,,,
Rwanda,RWA,"Secondary education, general pupils",SE.SEC.ENRL.GC,241143,292129,,426979,476281,501504,499126,467709,478695,531377,569711,,
South Asia,SAS,"Secondary education, general pupils",SE.SEC.ENRL.GC,126000000,126000000,134000000,141000000,147000000,149000000,160000000,162000000,166000000,163000000,165000000,,
Saudi Arabia,SAU,"Secondary education, general pupils",SE.SEC.ENRL.GC,2788094,2881941,3036438,3040858,3056092,3223229,3235009,3296583,3138388,3018924,3087264,,
Sudan,SDN,"Secondary education, general pupils",SE.SEC.ENRL.GC,1412597,1608828,1656163,1508647,1698521,1844641,1949039,2019225,2011109,2180134,,,
Senegal,SEN,"Secondary education, general pupils",SE.SEC.ENRL.GC,558076,615772,687735,796458,891604,960219,1032009,1082127,1064638,1048487,1061581,,
Singapore,SGP,"Secondary education, general pupils",SE.SEC.ENRL.GC,204146,205171,,,,,,,179225,171319,,,
Solomon Islands,SLB,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,39706,40124,41660,43574,47050,49905,52673,52753,52566,,
Sierra Leone,SLE,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,449320,487826,,522036,,
El Salvador,SLV,"Secondary education, general pupils",SE.SEC.ENRL.GC,434996,449890,471698,504955,498245,522021,512792,492295,471071,441243,429923,,
San Marino,SMR,"Secondary education, general pupils",SE.SEC.ENRL.GC,1710,1765,1817,1861,1869,,,,,,1545,,
Somalia,SOM,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,,
Serbia,SRB,"Secondary education, general pupils",SE.SEC.ENRL.GC,389271,384367,372412,358466,351074,345192,344846,355910,354520,350855,348468,,
Sub-Saharan Africa (excluding high income),SSA,"Secondary education, general pupils",SE.SEC.ENRL.GC,37500000,40300000,43500000,46100000,48800000,53300000,53100000,55400000,56100000,57800000,59700000,,
South Sudan,SSD,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,133999,,,,164135,,,,,
Sub-Saharan Africa,SSF,"Secondary education, general pupils",SE.SEC.ENRL.GC,37500000,40300000,43500000,46100000,48800000,53300000,53100000,55400000,56100000,57800000,59800000,,
Small states,SST,"Secondary education, general pupils",SE.SEC.ENRL.GC,2475524,2526724,2569138,2607875,2617727,2615048,2639123,2648221,2670427,2688015,2712533,,
Sao Tome and Principe,STP,"Secondary education, general pupils",SE.SEC.ENRL.GC,8382,9506,9884,11618,13600,15508,18358,20484,22649,24422,,,
Suriname,SUR,"Secondary education, general pupils",SE.SEC.ENRL.GC,25583,25324,27607,28279,29505,30780,31080,32284,,,32996,,
Slovak Republic,SVK,"Secondary education, general pupils",SE.SEC.ENRL.GC,385248,368958,354810,345264,335487,326248,315975,309466,305920,304392,,,
Slovenia,SVN,"Secondary education, general pupils",SE.SEC.ENRL.GC,93898,91480,88783,86532,84707,86318,84578,83432,81823,81407,,,
Sweden,SWE,"Secondary education, general pupils",SE.SEC.ENRL.GC,531393,514603,496307,472309,493637,592759,604130,646028,670876,729757,,,
Eswatini,SWZ,"Secondary education, general pupils",SE.SEC.ENRL.GC,,83089,88619,90605,91673,93065,96888,100494,104058,110271,,,
Sint Maarten (Dutch part),SXM,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,1125,,1119,,,,,,
Seychelles,SYC,"Secondary education, general pupils",SE.SEC.ENRL.GC,7911,7825,7554,7113,7514,7129,6989,7122,7199,7124,7371,,
Syrian Arab Republic,SYR,"Secondary education, general pupils",SE.SEC.ENRL.GC,2525970,2562568,2625382,2697578,2746937,1768571,,,,,,,
Turks and Caicos Islands,TCA,"Secondary education, general pupils",SE.SEC.ENRL.GC,,2095,,,,,1811,2013,,,2316,,
Chad,TCD,"Secondary education, general pupils",SE.SEC.ENRL.GC,365655,416978,424815,450014,451179,517695,501028,505167,527321,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Secondary education, general pupils",SE.SEC.ENRL.GC,123000000,122000000,120000000,119000000,117000000,116000000,114000000,115000000,114000000,115000000,118000000,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Secondary education, general pupils",SE.SEC.ENRL.GC,32500000,31600000,30800000,30100000,29400000,31400000,31300000,30900000,31100000,32000000,32400000,,
Togo,TGO,"Secondary education, general pupils",SE.SEC.ENRL.GC,409145,424500,460032,518288,524750,534174,539695,578929,598939,685737,711617,,
Thailand,THA,"Secondary education, general pupils",SE.SEC.ENRL.GC,3952230,4002493,4054280,4135781,4046655,3925508,6065280,6072263,5916512,5684327,5609433,,
Tajikistan,TJK,"Secondary education, general pupils",SE.SEC.ENRL.GC,998338,1002128,1009695,1022555,1039736,1047937,1050496,1055549,1062292,1063829,,,
Turkmenistan,TKM,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,600263,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Secondary education, general pupils",SE.SEC.ENRL.GC,53000000,53700000,54100000,54400000,54200000,56100000,55800000,55400000,55500000,55300000,54800000,,
Timor-Leste,TLS,"Secondary education, general pupils",SE.SEC.ENRL.GC,78655,92023,95782,101210,105442,106525,113512,123292,132524,137532,141712,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Secondary education, general pupils",SE.SEC.ENRL.GC,27200000,27500000,27400000,28200000,28100000,26000000,25600000,25800000,26100000,26300000,26700000,,
Tonga,TON,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,14503,14433,14484,15401,,,,,
South Asia (IDA & IBRD),TSA,"Secondary education, general pupils",SE.SEC.ENRL.GC,126000000,126000000,134000000,141000000,147000000,149000000,160000000,162000000,166000000,163000000,165000000,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Secondary education, general pupils",SE.SEC.ENRL.GC,37500000,40300000,43500000,46100000,48800000,53300000,53100000,55400000,56100000,57800000,59800000,,
Trinidad and Tobago,TTO,"Secondary education, general pupils",SE.SEC.ENRL.GC,92047,89903,82344,,,,,,,,,,
Tunisia,TUN,"Secondary education, general pupils",SE.SEC.ENRL.GC,1126764,1058911,1023993,991312,979944,972384,957687,945946,952054,952672,962180,,
Turkey,TUR,"Secondary education, general pupils",SE.SEC.ENRL.GC,5531751,5681860,5890584,6125744,5927789,8292958,8384690,8181061,8259009,8690855,,,
Tuvalu,TUV,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,1201,1289,1087,,1070,,
Tanzania,TZA,"Secondary education, general pupils",SE.SEC.ENRL.GC,1222403,1466402,1638699,1883595,1884125,1804056,,,1799212,1912454,2140442,,
Uganda,UGA,"Secondary education, general pupils",SE.SEC.ENRL.GC,1088753,1194454,1225692,1210666,1251507,1362439,1391250,1284008,1457277,1370583,,,
Ukraine,UKR,"Secondary education, general pupils",SE.SEC.ENRL.GC,3216245,3016333,2891266,2667758,2642154,2532019,2470546,2177134,2139673,2155989,2199778,,
Upper middle income,UMC,"Secondary education, general pupils",SE.SEC.ENRL.GC,182000000,181000000,179000000,177000000,174000000,175000000,173000000,172000000,171000000,171000000,172000000,,
Uruguay,URY,"Secondary education, general pupils",SE.SEC.ENRL.GC,239523,240981,277454,274501,272700,269540,266989,264575,270411,273506,,,
United States,USA,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,24707907.27,24787964.41,,,
Uzbekistan,UZB,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,2736565,2621677,2567721,2513653,2513841,2534824,2582848,,
St. Vincent and the Grenadines,VCT,"Secondary education, general pupils",SE.SEC.ENRL.GC,11641,11704,11426,,,,,,,10113,9808,,
"Venezuela, RB",VEN,"Secondary education, general pupils",SE.SEC.ENRL.GC,2100630,2120282,2132908,2166938,2228398,2433065,2433877,2400654,2320081,2262198,,,
British Virgin Islands,VGB,"Secondary education, general pupils",SE.SEC.ENRL.GC,,1866,1941,1835,1869,1919,1969,1987,1986,2176,,,
Virgin Islands (U.S.),VIR,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,,
Vietnam,VNM,"Secondary education, general pupils",SE.SEC.ENRL.GC,8928507,8467012,8100135,7803327,7681611,7545159,7463517,7537413,7563776,7712699,7882203,,
Vanuatu,VUT,"Secondary education, general pupils",SE.SEC.ENRL.GC,16734,17877,18279,,,18334,,20068,,,,,
World,WLD,"Secondary education, general pupils",SE.SEC.ENRL.GC,476000000,478000000,487000000,495000000,502000000,509000000,517000000,521000000,525000000,526000000,532000000,,
Samoa,WSM,"Secondary education, general pupils",SE.SEC.ENRL.GC,,25429,25998,25640,25564,,26322,25994,25964,26015,25583,,
Kosovo,XKX,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Secondary education, general pupils",SE.SEC.ENRL.GC,1468131,,1550587,1631391,1662721,1756444,,,1911079,,,,
South Africa,ZAF,"Secondary education, general pupils",SE.SEC.ENRL.GC,4403754,4418904,4471468,4534439,4597285,,4858085,4904846,4778550,4696742,,,
Zambia,ZMB,"Secondary education, general pupils",SE.SEC.ENRL.GC,733883,776191,747935,695355,743995,743175,801594,802341,822160,854549,,,
Zimbabwe,ZWE,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,936734,957461,,,,,,,
