Country Name,Country Code,Indicator Name,Indicator Code," 2,008.00 "," 2,009.00 "," 2,010.00 "," 2,011.00 "," 2,012.00 "," 2,013.00 "," 2,014.00 "," 2,015.00 "," 2,016.00 "," 2,017.00 "," 2,018.00 "," 2,019.00 "," 2,020.00 "
Malawi,MWI,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 169,410,000,000.00 "," 175,047,000,000.00 "," 238,657,000,000.00 "," 260,286,000,000.00 "," 393,505,000,000.00 "," 717,161,000,000.00 "," 866,026,000,000.00 "," 928,371,000,000.00 "," 1,286,020,000,000.00 "," 1,342,400,000,000.00 "," 1,564,450,000,000.00 "," 1,773,300,000,000.00 ",
Malaysia,MYS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 766,096,000,000.00 "," 651,671,000,000.00 "," 714,075,000,000.00 "," 777,302,000,000.00 "," 770,202,000,000.00 "," 770,368,000,000.00 "," 816,483,000,000.00 "," 817,370,000,000.00 "," 834,491,000,000.00 "," 960,778,000,000.00 "," 994,860,000,000.00 "," 987,146,000,000.00 ",
North America,NAC,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Namibia,NAM,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 38,108,052,300.00 "," 39,372,187,200.00 "," 39,447,129,200.00 "," 41,022,510,000.00 "," 46,391,213,500.00 "," 43,982,713,400.00 "," 52,592,749,000.00 "," 51,630,627,000.00 "," 55,180,234,900.00 "," 57,683,217,800.00 "," 64,712,139,600.00 "," 63,984,100,600.00 ",
New Caledonia,NCL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Niger,NER,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 428,990,000,000.00 "," 517,883,000,000.00 "," 628,720,000,000.00 "," 632,107,000,000.00 "," 774,916,000,000.00 "," 857,454,000,000.00 "," 855,282,000,000.00 "," 780,126,000,000.00 "," 729,137,000,000.00 "," 830,159,000,000.00 "," 805,543,000,000.00 "," 888,894,000,000.00 ",
Nigeria,NGA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 10,256,300,000,000.00 "," 8,097,020,000,000.00 "," 14,013,800,000,000.00 "," 19,961,300,000,000.00 "," 22,824,400,000,000.00 "," 14,622,200,000,000.00 "," 16,616,900,000,000.00 "," 10,152,000,000,000.00 "," 9,455,510,000,000.00 "," 15,134,000,000,000.00 "," 20,004,500,000,000.00 ",,
Nicaragua,NIC,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 56,739,000,000.00 "," 57,358,000,000.00 "," 75,694,000,000.00 "," 98,669,000,000.00 "," 117,721,000,000.00 "," 122,770,000,000.00 "," 138,807,000,000.00 "," 139,373,000,000.00 "," 147,853,000,000.00 "," 171,258,000,000.00 "," 173,749,000,000.00 "," 187,065,000,000.00 ",
Netherlands,NLD,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 451,703,000,000.00 "," 388,883,000,000.00 "," 446,176,000,000.00 "," 491,041,000,000.00 "," 519,130,000,000.00 "," 527,581,000,000.00 "," 541,129,000,000.00 "," 570,353,000,000.00 "," 563,377,000,000.00 "," 615,553,000,000.00 "," 652,685,000,000.00 "," 670,135,000,000.00 ",
Norway,NOR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,197,090,000,000.00 "," 952,831,000,000.00 "," 1,030,370,000,000.00 "," 1,152,650,000,000.00 "," 1,205,850,000,000.00 "," 1,203,830,000,000.00 "," 1,224,800,000,000.00 "," 1,176,080,000,000.00 "," 1,098,600,000,000.00 "," 1,197,310,000,000.00 "," 1,357,320,000,000.00 "," 1,311,490,000,000.00 ",
Nepal,NPL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 104,207,000,000.00 "," 122,737,000,000.00 "," 114,298,000,000.00 "," 121,714,000,000.00 "," 153,863,000,000.00 "," 181,180,000,000.00 "," 226,022,000,000.00 "," 247,565,000,000.00 "," 213,338,000,000.00 "," 240,392,000,000.00 "," 271,217,000,000.00 "," 299,819,000,000.00 ",
Nauru,NRU,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 38,000,000.00 "," 50,000,000.00 "," 28,000,000.00 "," 41,000,000.00 "," 67,000,000.00 "," 86,000,000.00 "," 91,000,000.00 "," 55,000,000.00 "," 72,000,000.00 "," 52,000,000.00 "," 42,000,000.00 "," 33,000,000.00 ",
New Zealand,NZL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 60,759,000,000.00 "," 55,832,000,000.00 "," 61,559,000,000.00 "," 64,749,000,000.00 "," 62,766,000,000.00 "," 67,076,000,000.00 "," 67,861,000,000.00 "," 71,040,000,000.00 "," 71,763,000,000.00 "," 79,455,000,000.00 "," 84,083,000,000.00 ",,
OECD members,OED,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Oman,OMN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 13,695,000,000.00 "," 9,421,000,000.00 "," 14,803,000,000.00 "," 19,046,000,000.00 "," 21,080,000,000.00 "," 22,834,000,000.00 "," 21,899,000,000.00 "," 15,027,000,000.00 "," 11,938,000,000.00 "," 14,213,000,000.00 "," 17,758,000,000.00 "," 17,216,000,000.00 ",
Other small states,OSS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Pakistan,PAK,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,317,200,000,000.00 "," 1,636,200,000,000.00 "," 2,009,460,000,000.00 "," 2,552,610,000,000.00 "," 2,485,100,000,000.00 "," 2,972,180,000,000.00 "," 3,081,310,000,000.00 "," 2,910,170,000,000.00 "," 2,659,180,000,000.00 "," 2,635,930,000,000.00 "," 3,105,760,000,000.00 "," 3,842,420,000,000.00 ",
Panama,PAN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 19,644,078,100.00 "," 18,931,148,600.00 "," 20,620,600,000.00 "," 27,135,200,000.00 "," 30,399,600,000.00 "," 29,713,700,000.00 "," 27,635,300,000.00 "," 25,793,700,000.00 "," 24,305,500,000.00 "," 25,995,200,000.00 "," 27,707,800,000.00 ",,
Peru,PER,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 104,855,000,000.00 "," 96,234,000,000.00 "," 115,975,000,000.00 "," 144,293,000,000.00 "," 139,480,000,000.00 "," 134,847,000,000.00 "," 128,869,000,000.00 "," 128,664,000,000.00 "," 146,375,000,000.00 "," 170,070,000,000.00 "," 185,192,000,000.00 "," 183,096,000,000.00 ",
Philippines,PHL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 2,685,290,000,000.00 "," 2,535,550,000,000.00 "," 3,090,050,000,000.00 "," 2,952,650,000,000.00 "," 3,038,020,000,000.00 "," 3,154,530,000,000.00 "," 3,612,660,000,000.00 "," 3,793,930,000,000.00 "," 4,036,260,000,000.00 "," 4,892,870,000,000.00 "," 5,518,570,000,000.00 "," 5,530,950,000,000.00 ",
Palau,PLW,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 99,626,800.00 "," 85,716,000.00 "," 92,293,000.00 "," 109,502,600.00 "," 128,193,400.00 "," 132,569,500.00 "," 148,907,200.00 "," 163,599,700.00 "," 155,692,600.00 "," 143,219,700.00 "," 133,463,100.00 ",,
Papua New Guinea,PNG,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Poland,POL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 486,867,000,000.00 "," 510,248,000,000.00 "," 578,916,000,000.00 "," 666,890,000,000.00 "," 724,175,000,000.00 "," 767,471,000,000.00 "," 818,390,000,000.00 "," 891,075,000,000.00 "," 971,399,000,000.00 "," 1,080,960,000,000.00 "," 1,175,870,000,000.00 "," 1,267,510,000,000.00 ",
Pre-demographic dividend,PRE,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Puerto Rico,PRI,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 63,953,600,000.00 "," 60,806,600,000.00 "," 61,657,200,000.00 "," 64,278,000,000.00 "," 58,351,500,000.00 "," 62,357,900,000.00 "," 62,306,200,000.00 "," 69,467,058,800.00 "," 71,742,200,000.00 "," 71,090,900,000.00 "," 60,573,800,000.00 ",,
"Korea, Dem. People?s Rep.",PRK,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Portugal,PRT,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 55,989,462,000.00 "," 47,877,711,000.00 "," 54,007,720,000.00 "," 60,673,692,000.00 "," 63,578,725,000.00 "," 67,526,029,000.00 "," 69,595,217,000.00 "," 72,990,707,000.00 "," 74,989,089,000.00 "," 83,717,008,000.00 "," 89,292,702,000.00 "," 93,097,750,000.00 ",
Paraguay,PRY,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 42,739,900,000,000.00 "," 40,208,800,000,000.00 "," 52,145,200,000,000.00 "," 55,409,100,000,000.00 "," 54,310,100,000,000.00 "," 61,972,400,000,000.00 "," 62,568,700,000,000.00 "," 62,117,300,000,000.00 "," 72,339,000,000,000.00 "," 79,739,000,000,000.00 "," 83,159,300,000,000.00 "," 82,541,500,000,000.00 ",
West Bank and Gaza,PSE,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,165,000,000.00 "," 1,133,300,000.00 "," 1,367,300,000.00 "," 1,799,400,000.00 "," 1,871,100,000.00 "," 2,071,800,000.00 "," 2,172,300,000.00 "," 2,338,100,000.00 "," 2,381,000,000.00 "," 2,692,700,000.00 "," 2,903,500,000.00 ",,
Pacific island small states,PSS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Post-demographic dividend,PST,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
French Polynesia,PYF,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Qatar,QAT,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 257,466,000,000.00 "," 182,033,000,000.00 "," 283,832,000,000.00 "," 443,490,000,000.00 "," 520,069,000,000.00 "," 526,018,000,000.00 "," 510,433,000,000.00 "," 335,940,000,000.00 "," 263,526,000,000.00 "," 310,144,000,000.00 "," 373,322,000,000.00 "," 334,936,000,000.00 ",
Romania,ROU,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 141,196,000,000.00 "," 138,158,000,000.00 "," 171,145,000,000.00 "," 207,097,000,000.00 "," 222,113,000,000.00 "," 253,378,000,000.00 "," 275,220,000,000.00 "," 292,289,000,000.00 "," 315,126,000,000.00 "," 355,770,000,000.00 "," 396,069,000,000.00 "," 427,644,000,000.00 ",
Russian Federation,RUS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 12,923,600,000,000.00 "," 10,842,000,000,000.00 "," 13,529,300,000,000.00 "," 16,865,200,000,000.00 "," 18,324,800,000,000.00 "," 18,863,400,000,000.00 "," 21,425,900,000,000.00 "," 23,848,900,000,000.00 "," 22,135,600,000,000.00 "," 23,962,700,000,000.00 "," 31,929,600,000,000.00 "," 31,157,400,000,000.00 ",
Rwanda,RWA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 333,523,000,000.00 "," 358,672,000,000.00 "," 405,299,000,000.00 "," 537,630,000,000.00 "," 576,152,000,000.00 "," 694,462,000,000.00 "," 795,814,000,000.00 "," 982,810,000,000.00 "," 1,070,020,000,000.00 "," 1,465,840,000,000.00 "," 1,583,730,000,000.00 "," 1,732,180,000,000.00 ",
South Asia,SAS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Saudi Arabia,SAU,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,210,700,000,000.00 "," 757,711,000,000.00 "," 981,867,000,000.00 "," 1,410,840,000,000.00 "," 1,497,820,000,000.00 "," 1,453,660,000,000.00 "," 1,329,530,000,000.00 "," 817,539,000,000.00 "," 753,225,000,000.00 "," 899,975,000,000.00 "," 1,176,910,000,000.00 "," 1,071,420,000,000.00 ",
Sudan,SDN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 27,462,033,300.00 "," 19,533,875,300.00 "," 27,521,900,000.00 "," 26,089,300,000.00 "," 22,440,700,000.00 "," 30,305,700,000.00 "," 38,406,500,000.00 "," 47,697,200,000.00 "," 58,342,000,000.00 "," 79,707,000,000.00 "," 102,038,000,000.00 "," 144,364,000,000.00 ",
Senegal,SEN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,566,250,000,000.00 "," 1,471,790,000,000.00 "," 1,592,640,000,000.00 "," 1,787,320,000,000.00 "," 2,025,440,000,000.00 "," 2,079,100,000,000.00 "," 2,128,840,000,000.00 "," 2,383,070,000,000.00 "," 2,432,800,000,000.00 "," 2,673,670,000,000.00 "," 2,970,370,000,000.00 "," 3,148,720,000,000.00 ",
Singapore,SGP,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 627,309,000,000.00 "," 538,936,000,000.00 "," 647,417,000,000.00 "," 714,428,000,000.00 "," 725,444,000,000.00 "," 750,797,000,000.00 "," 765,795,000,000.00 "," 755,359,000,000.00 "," 726,774,000,000.00 "," 805,864,000,000.00 "," 894,449,000,000.00 "," 880,718,000,000.00 ",
Solomon Islands,SLB,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 2,087,859,000.00 "," 1,892,295,000.00 "," 2,710,021,000.00 "," 4,141,488,000.00 "," 4,672,023,000.00 "," 4,366,655,800.00 "," 4,388,863,500.00 "," 4,119,249,600.00 ",,,,,
Sierra Leone,SLE,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,009,890,000,000.00 "," 1,121,570,000,000.00 "," 1,722,430,000,000.00 "," 2,081,750,000,000.00 "," 5,434,460,000,000.00 "," 6,102,480,000,000.00 "," 6,979,260,000,000.00 "," 4,146,340,000,000.00 "," 5,758,700,000,000.00 "," 7,193,990,000,000.00 "," 5,659,690,000,000.00 ",,
El Salvador,SLV,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 4,809,800,000.00 "," 4,215,800,000.00 "," 4,971,100,000.00 "," 5,878,600,000.00 "," 6,110,260,000.00 "," 6,536,780,000.00 "," 6,677,030,000.00 "," 6,911,040,000.00 "," 6,884,530,000.00 "," 7,251,410,000.00 "," 7,517,170,000.00 "," 7,982,940,000.00 ",
San Marino,SMR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,," 2,231,774,032.00 "," 2,295,804,694.00 "," 2,283,818,435.00 ",,,
Somalia,SOM,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Serbia,SRB,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 827,253,000,000.00 "," 804,170,000,000.00 "," 1,048,490,000,000.00 "," 1,192,110,000,000.00 "," 1,365,710,000,000.00 "," 1,642,360,000,000.00 "," 1,750,660,000,000.00 "," 1,952,220,000,000.00 "," 2,198,030,000,000.00 "," 2,402,900,000,000.00 "," 2,573,600,000,000.00 "," 2,810,740,000,000.00 ",
Sub-Saharan Africa (excluding high income),SSA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
South Sudan,SSD,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 20,141,047,400.00 "," 17,039,864,200.00 "," 20,676,584,100.00 "," 29,442,162,300.00 "," 15,075,958,500.00 "," 5,294,889,300.00 "," 15,812,942,000.00 "," 15,848,950,000.00 ",,,,,
Sub-Saharan Africa,SSF,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Small states,SST,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Sao Tome and Principe,STP,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Suriname,SUR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 5,519,000,000.00 "," 4,694,000,000.00 "," 6,302,000,000.00 ",,,,,,,,,,
Slovak Republic,SVK,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 54,973,938,000.00 "," 43,608,103,000.00 "," 52,647,420,000.00 "," 60,542,901,000.00 "," 66,896,642,000.00 "," 69,607,553,000.00 "," 69,788,075,000.00 "," 73,395,801,000.00 "," 75,955,132,000.00 "," 80,439,374,000.00 "," 86,214,847,000.00 "," 87,713,698,000.00 ",
Slovenia,SVN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 25,149,764,300.00 "," 20,761,126,100.00 "," 23,372,838,200.00 "," 26,032,586,900.00 "," 26,425,586,100.00 "," 27,055,120,500.00 "," 28,659,169,200.00 "," 29,974,298,500.00 "," 31,474,414,100.00 "," 35,664,181,000.00 "," 38,785,379,900.00 "," 40,535,287,400.00 ",
Sweden,SWE,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,674,970,000,000.00 "," 1,451,870,000,000.00 "," 1,596,640,000,000.00 "," 1,687,670,000,000.00 "," 1,685,420,000,000.00 "," 1,625,660,000,000.00 "," 1,727,500,000,000.00 "," 1,864,670,000,000.00 "," 1,884,840,000,000.00 "," 2,022,770,000,000.00 "," 2,205,720,000,000.00 "," 2,360,300,000,000.00 ",
Eswatini,SWZ,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 14,409,664,100.00 "," 15,044,610,400.00 "," 15,102,400,400.00 "," 12,190,453,100.00 "," 14,720,666,000.00 "," 17,993,322,300.00 "," 21,050,625,000.00 "," 22,325,627,000.00 "," 24,731,287,100.00 "," 25,537,380,900.00 "," 25,261,851,600.00 ",,
Sint Maarten (Dutch part),SXM,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,," 1,842,300,000.00 "," 1,999,300,000.00 "," 2,221,900,000.00 "," 2,240,800,000.00 "," 2,184,700,000.00 "," 2,092,300,000.00 "," 1,669,600,000.00 ",,,
Seychelles,SYC,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 9,274,379,800.00 "," 12,454,988,900.00 "," 10,979,147,300.00 "," 12,637,689,900.00 "," 14,422,000,000.00 "," 14,543,000,000.00 "," 15,067,000,000.00 "," 14,872,000,000.00 "," 15,341,000,000.00 "," 18,441,815,900.00 "," 18,556,371,722.00 "," 16,424,669,882.00 ",
Syrian Arab Republic,SYR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Chad,TCD,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,979,170,000,000.00 "," 1,535,320,000,000.00 "," 1,944,900,000,000.00 "," 2,230,070,000,000.00 "," 2,428,960,000,000.00 "," 2,147,440,000,000.00 "," 2,351,450,000,000.00 "," 1,942,310,000,000.00 "," 1,573,500,000,000.00 "," 1,966,930,000,000.00 "," 2,259,300,000,000.00 "," 2,435,850,000,000.00 ",
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Togo,TGO,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 508,568,000,000.00 "," 565,007,000,000.00 "," 642,071,000,000.00 "," 796,303,000,000.00 "," 893,955,000,000.00 "," 992,014,000,000.00 "," 897,164,000,000.00 "," 886,042,000,000.00 "," 935,357,000,000.00 "," 926,800,000,000.00 "," 931,720,000,000.00 "," 948,187,000,000.00 ",
Thailand,THA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 6,932,340,000,000.00 "," 6,223,910,000,000.00 "," 7,185,920,000,000.00 "," 8,011,500,000,000.00 "," 8,520,540,000,000.00 "," 8,675,260,000,000.00 "," 9,048,750,000,000.00 "," 9,295,640,000,000.00 "," 9,785,870,000,000.00 "," 10,326,700,000,000.00 "," 10,616,200,000,000.00 "," 10,083,700,000,000.00 ",
Tajikistan,TJK,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 6,023,000,000.00 "," 5,048,000,000.00 "," 3,691,000,000.00 "," 4,946,000,000.00 "," 6,248,000,000.00 "," 4,463,000,000.00 "," 4,126,000,000.00 "," 5,078,000,000.00 "," 7,047,000,000.00 "," 9,621,000,000.00 ",,,
Turkmenistan,TKM,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 28,383,000,000.00 "," 27,125,000,000.00 "," 29,545,000,000.00 "," 49,820,000,000.00 "," 58,961,000,000.00 "," 55,677,000,000.00 "," 58,028,000,000.00 "," 44,701,000,000.00 "," 28,041,000,000.00 "," 29,825,000,000.00 "," 32,336,500,000.00 ",,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Timor-Leste,TLS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 60,613,466.21 "," 66,632,579.06 "," 75,531,222.19 "," 66,781,171.51 "," 82,662,614.78 "," 77,944,391.89 "," 66,178,035.04 "," 48,508,505.45 "," 51,780,293.32 "," 38,179,978.61 "," 42,986,086.45 ",,
Middle East & North Africa (IDA & IBRD countries),TMN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Tonga,TON,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 104,466,000.00 "," 88,756,000.00 "," 88,467,000.00 "," 123,316,600.00 "," 136,198,400.00 "," 159,038,100.00 "," 135,284,700.00 "," 144,018,400.00 "," 240,500,000.00 "," 224,600,000.00 "," 220,300,000.00 ",,
South Asia (IDA & IBRD),TSA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Tunisia,TUN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 30,761,100,000.00 "," 26,428,100,000.00 "," 31,210,000,000.00 "," 31,299,200,000.00 "," 34,154,400,000.00 "," 35,292,600,000.00 "," 36,328,200,000.00 "," 34,419,600,000.00 "," 36,491,400,000.00 "," 42,747,100,000.00 "," 51,625,200,000.00 "," 56,732,700,000.00 ",
Turkey,TUR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 227,072,000,000.00 "," 225,554,000,000.00 "," 237,209,000,000.00 "," 310,444,000,000.00 "," 371,500,000,000.00 "," 403,064,000,000.00 "," 485,854,000,000.00 "," 545,979,000,000.00 "," 572,965,000,000.00 "," 770,626,000,000.00 "," 1,099,820,000,000.00 "," 1,353,210,000,000.00 ",
Tuvalu,TUV,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Tanzania,TZA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 6,511,040,000,000.00 "," 6,986,070,000,000.00 "," 8,760,620,000,000.00 "," 11,677,400,000,000.00 "," 13,942,000,000,000.00 "," 13,874,600,000,000.00 "," 14,925,800,000,000.00 "," 16,138,400,000,000.00 "," 17,717,200,000,000.00 "," 17,993,300,000,000.00 ",,,
Uganda,UGA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 5,948,010,000,000.00 "," 9,026,680,000,000.00 "," 7,481,430,000,000.00 "," 8,325,310,000,000.00 "," 10,817,100,000,000.00 "," 12,372,300,000,000.00 "," 12,372,800,000,000.00 "," 11,793,300,000,000.00 "," 12,495,300,000,000.00 "," 18,080,300,000,000.00 "," 18,177,600,000,000.00 "," 24,885,300,000,000.00 ",
Ukraine,UKR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 420,831,000,000.00 "," 400,687,000,000.00 "," 507,869,000,000.00 "," 647,608,000,000.00 "," 670,319,000,000.00 "," 629,401,000,000.00 "," 771,129,000,000.00 "," 1,045,930,000,000.00 "," 1,175,950,000,000.00 "," 1,432,690,000,000.00 "," 1,609,370,000,000.00 "," 1,636,420,000,000.00 ",
Upper middle income,UMC,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Uruguay,URY,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 192,137,000,000.00 "," 193,630,000,000.00 "," 212,872,000,000.00 "," 244,763,000,000.00 "," 269,878,000,000.00 "," 275,177,000,000.00 "," 313,237,000,000.00 "," 327,243,000,000.00 "," 340,526,000,000.00 "," 365,818,000,000.00 "," 384,616,000,000.00 "," 429,246,000,000.00 ",
United States,USA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,837,060,000,000.00 "," 1,582,000,000,000.00 "," 1,846,280,000,000.00 "," 2,103,000,000,000.00 "," 2,191,280,000,000.00 "," 2,273,430,000,000.00 "," 2,371,700,000,000.00 "," 2,266,800,000,000.00 "," 2,220,610,000,000.00 "," 2,356,730,000,000.00 "," 2,510,250,000,000.00 "," 2,504,290,000,000.00 ",
Uzbekistan,UZB,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 16,043,300,000,000.00 "," 17,114,900,000,000.00 "," 20,668,100,000,000.00 "," 25,716,700,000,000.00 "," 25,717,300,000,000.00 "," 30,099,500,000,000.00 "," 31,414,300,000,000.00 "," 32,225,400,000,000.00 "," 36,076,800,000,000.00 "," 65,956,400,000,000.00 "," 114,033,000,000,000.00 "," 159,685,000,000,000.00 ",
St. Vincent and the Grenadines,VCT,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 567,454,500.00 "," 519,230,800.00 "," 494,640,000.00 "," 493,560,000.00 "," 508,410,000.00 ",,,,,,,,
"Venezuela, RB",VEN,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 208,846,000,000.00 "," 127,813,000,000.00 "," 290,107,000,000.00 "," 406,473,000,000.00 "," 428,014,000,000.00 "," 556,183,000,000.00 "," 506,030,000,000.00 ",,,,,,
British Virgin Islands,VGB,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 18,412,000,000.00 "," 10,717,000,000.00 "," 12,945,000,000.00 "," 14,371,000,000.00 "," 3,278,000,000.00 "," 2,525,000,000.00 "," 2,795,000,000.00 "," 2,795,000,000.00 "," 2,795,000,000.00 "," 2,795,000,000.00 ",,,
Vietnam,VNM,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 1,136,670,000,000,000.00 "," 1,132,690,000,000,000.00 "," 1,553,690,000,000,000.00 "," 2,206,970,000,000,000.00 "," 2,597,260,000,000,000.00 "," 2,997,380,000,000,000.00 "," 3,402,500,000,000,000.00 "," 3,764,320,000,000,000.00 "," 4,215,640,000,000,000.00 "," 5,085,740,000,000,000.00 "," 5,865,550,000,000,000.00 "," 6,447,620,000,000,000.00 ",
Vanuatu,VUT,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 27,823,000,000.00 "," 31,980,000,000.00 "," 31,665,000,000.00 "," 31,425,000,000.00 "," 35,547,000,000.00 "," 36,252,000,000.00 "," 38,412,000,000.00 ",,,,,,
World,WLD,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,
Samoa,WSM,Exports of goods and services (current LCU),NE.EXP.GNFS.CN," 472,504,100.00 "," 480,133,100.00 "," 478,462,400.00 "," 504,402,300.00 "," 496,902,300.00 "," 508,099,100.00 "," 510,570,300.00 "," 542,234,400.00 "," 634,779,500.00 "," 665,506,274.50 "," 720,650,217.40 "," 845,990,347.20 ",
