Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Central African Republic,CAF,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.014175475,0.032732067,0.038338042,0.041329466,0.058184188,0.02717634,0.026702431,0.04154462,0.066266115,0.063382015,0.08631953,,
Canada,CAN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,0.158945642,0.163967238,,
Central Europe and the Baltics,CEB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.795015406,3.009711723,3.121833718,3.698634468,3.597192976,3.69078343,3.466460896,3.705526211,4.126845415,4.567681211,4.506526189,,
Switzerland,CHE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,4.170601453,3.94476495,4.157657845,4.42067077,4.354128934,4.497462785,4.544163436,4.355305554,4.305984489,4.575053135,4.529032393,,
Channel Islands,CHI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Chile,CHL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.229694958,3.369647564,3.791689521,4.932935739,5.715279711,7.057056672,8.045827532,8.319990687,8.768030999,9.344895468,10.31392033,,
China,CHN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,0.112210942,0.297473006,0.453727122,0.60370029,0.598489823,0.739419324,,
Cameroon,CMR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,0.044057224,0.039229249,0.035476681,0.049203572,,
"Congo, Rep.",COG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
Colombia,COL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,1.731937947,1.836430276,1.901024571,2.134459673,1.849076153,2.052421973,1.969013404,2.018387965,,
Comoros,COM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,0.163109281,,
Cabo Verde,CPV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,2.558204167,2.906673958,3.582844164,2.831705206,2.945374492,2.986932172,3.73295965,5.457209027,3.191346035,3.986538531,,
Costa Rica,CRI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.370341524,1.368584071,1.630406311,1.38841794,0.906616347,0.910947541,1.129265603,1.427339729,2.073426071,2.159178128,2.599624293,,
Caribbean small states,CSS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,
