Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Costa Rica,CRI,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 7,714,670,000,000.00 "," 6,191,540,000,000.00 "," 6,867,870,000,000.00 "," 7,820,510,000,000.00 "," 8,407,860,000,000.00 "," 8,523,660,000,000.00 "," 9,472,380,000,000.00 "," 9,280,250,000,000.00 "," 9,911,290,000,000.00 "," 10,969,200,000,000.00 "," 11,604,800,000,000.00 "," 11,735,000,000,000.00 ",
Caribbean small states,CSS,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Cuba,CUB,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 14,806,100,000.00 "," 9,594,000,000.00 "," 11,400,000,000.00 "," 15,079,000,000.00 "," 14,888,000,000.00 "," 15,602,000,000.00 "," 13,865,000,000.00 "," 12,605,000,000.00 "," 11,226,000,000.00 "," 11,309,000,000.00 "," 12,596,000,000.00 ",,
Curacao,CUW,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 4,933,600,000.00 "," 4,315,000,000.00 "," 4,669,700,000.00 "," 5,238,600,000.00 "," 5,601,900,000.00 "," 5,003,000,000.00 "," 4,824,100,000.00 ",,,,,,
Cayman Islands,CYM,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,
Cyprus,CYP,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 11,946,400,000.00 "," 10,097,600,000.00 "," 11,397,795,000.00 "," 11,351,472,000.00 "," 11,125,051,000.00 "," 10,757,364,000.00 "," 11,345,053,000.00 "," 12,069,080,000.00 "," 13,031,648,000.00 "," 14,707,041,000.00 "," 15,278,300,000.00 "," 15,693,600,000.00 ",
Czech Republic,CZE,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 2,457,230,000,000.00 "," 2,154,200,000,000.00 "," 2,493,880,000,000.00 "," 2,721,890,000,000.00 "," 2,897,450,000,000.00 "," 2,914,070,000,000.00 "," 3,286,300,000,000.00 "," 3,449,160,000,000.00 "," 3,425,280,000,000.00 "," 3,644,270,000,000.00 "," 3,836,860,000,000.00 "," 3,922,350,000,000.00 ",
Germany,DEU,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 960,679,000,000.00 "," 809,752,000,000.00 "," 956,602,000,000.00 "," 1,081,440,000,000.00 "," 1,103,810,000,000.00 "," 1,114,990,000,000.00 "," 1,141,720,000,000.00 "," 1,190,410,000,000.00 "," 1,211,640,000,000.00 "," 1,307,600,000,000.00 "," 1,379,710,000,000.00 "," 1,412,920,000,000.00 ",
Djibouti,DJI,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,," 695,092,000,000.00 "," 554,944,000,000.00 "," 529,715,000,000.00 "," 506,047,000,000.00 "," 765,271,000,000.00 "," 744,464,000,000.00 "," 846,679,000,000.00 ",
Dominica,DMA,Imports of goods and services (current LCU),NE.IMP.GNFS.CN," 775,769,700.00 "," 714,057,900.00 "," 744,106,200.00 "," 745,162,600.00 "," 705,389,500.00 "," 699,721,600.00 "," 714,093,300.00 "," 889,929,000.00 "," 876,255,800.00 "," 836,874,900.00 "," 1,190,955,700.00 "," 1,419,729,800.00 ",
