Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Brazil,BRA,Interest payments (current LCU),GC.XPN.INTP.CN," 234,464,000,000.00 "," 214,837,000,000.00 "," 272,272,000,000.00 "," 331,325,000,000.00 "," 331,064,000,000.00 "," 366,719,000,000.00 "," 426,054,000,000.00 "," 700,215,000,000.00 "," 606,916,000,000.00 "," 573,634,000,000.00 "," 598,127,000,000.00 ",,
Barbados,BRB,Interest payments (current LCU),GC.XPN.INTP.CN," 394,830,315.00 "," 430,316,130.00 "," 488,499,084.00 "," 527,213,136.00 "," 565,047,575.00 "," 597,934,271.00 "," 644,966,516.00 "," 663,885,280.00 "," 736,152,386.00 ",,,,
Brunei Darussalam,BRN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Bhutan,BTN,Interest payments (current LCU),GC.XPN.INTP.CN," 1,719,236,000.00 "," 1,733,832,000.00 "," 1,743,182,000.00 "," 1,794,047,000.00 "," 1,886,035,000.00 "," 2,642,474,000.00 "," 2,090,487,312.00 "," 2,024,940,000.00 "," 2,109,083,000.00 "," 1,998,714,656.00 "," 2,149,899,733.00 ",,
Botswana,BWA,Interest payments (current LCU),GC.XPN.INTP.CN," 282,080,000.00 "," 369,820,000.00 "," 523,540,000.00 "," 586,570,000.00 "," 671,980,000.00 "," 687,470,000.00 "," 701,700,000.00 "," 826,750,000.00 "," 877,830,000.00 "," 989,520,000.00 "," 823,120,000.00 ",,
Central African Republic,CAF,Interest payments (current LCU),GC.XPN.INTP.CN," 10,622,359,023.00 "," 10,832,508,807.00 "," 9,511,550,000.00 "," 6,983,069,495.00 "," 5,923,666,208.00 ",," 2,169,768,917.00 "," 4,697,812,520.00 "," 1,155,630,000.00 "," 2,205,000,000.00 "," 2,801,230,000.00 ",,
Canada,CAN,Interest payments (current LCU),GC.XPN.INTP.CN," 30,645,000,000.00 "," 27,703,000,000.00 "," 28,280,000,000.00 "," 28,870,000,000.00 "," 27,334,000,000.00 "," 27,290,000,000.00 "," 25,214,000,000.00 "," 23,812,000,000.00 "," 22,543,000,000.00 "," 22,127,000,000.00 "," 24,653,000,000.00 "," 25,823,000,000.00 ",
Central Europe and the Baltics,CEB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Switzerland,CHE,Interest payments (current LCU),GC.XPN.INTP.CN," 3,462,083,989.00 "," 3,043,930,431.00 "," 2,881,435,171.00 "," 2,662,765,049.00 "," 2,407,746,348.00 "," 2,145,639,428.00 "," 2,008,330,731.00 "," 1,925,526,619.00 "," 1,702,700,362.00 "," 1,447,915,584.00 "," 1,190,050,581.00 ",,
Channel Islands,CHI,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,
Chile,CHL,Interest payments (current LCU),GC.XPN.INTP.CN," 441,928,000,000.00 "," 511,017,000,000.00 "," 500,726,000,000.00 "," 667,175,000,000.00 "," 788,226,000,000.00 "," 807,255,000,000.00 "," 806,429,000,000.00 "," 1,045,180,000,000.00 "," 1,282,110,000,000.00 "," 1,412,640,000,000.00 "," 1,731,460,000,000.00 ",,
