Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Botswana,BWA,Population density (people per sq. km of land area),EN.POP.DNST,3.380161629,3.446964163,3.506264006,3.556194308,3.598805428,3.639362659,3.685377517,3.742021774,3.81123992,3.89096748,3.977424876,,
Central African Republic,CAF,Population density (people per sq. km of land area),EN.POP.DNST,6.859555684,6.962703458,7.04158721,7.09274134,7.121279977,7.139782979,7.165839995,7.21238242,7.283840573,7.377488844,7.490412212,,
Canada,CAN,Population density (people per sq. km of land area),EN.POP.DNST,3.656136959,3.698120418,3.739467928,3.776245696,3.817472241,3.85802116,3.897002917,3.926196595,3.970907493,4.018615584,4.075188239,,
Central Europe and the Baltics,CEB,Population density (people per sq. km of land area),EN.POP.DNST,95.18479017,94.91758061,94.57074958,94.34447603,94.14450621,93.85237553,93.65661503,93.4414334,93.20293657,92.97161303,92.78915407,,
Switzerland,CHE,Population density (people per sq. km of land area),EN.POP.DNST,193.5336272,195.9669706,198.018747,200.2327615,202.3701995,204.7106438,207.2236258,209.5960066,211.8974034,213.8839911,215.4653505,,
Channel Islands,CHI,Population density (people per sq. km of land area),EN.POP.DNST,790.065687,798.8788187,806.7374048,813.1212435,818.464678,823.4242742,828.7879107,835.27781,843.045487,851.8434672,861.1060938,,
Chile,CHL,Population density (people per sq. km of land area),EN.POP.DNST,22.47147036,22.71077141,22.94795017,23.17798733,23.40228298,23.63248154,23.88459172,24.16755734,24.48995771,24.84148392,25.18944607,,
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,141.0977078,141.8012404,142.4877396,143.1721085,143.8713898,144.583453,145.3173521,146.0576422,146.8506776,147.6740508,148.3488333,,
Cote d'Ivoire,CIV,Population density (people per sq. km of land area),EN.POP.DNST,61.6527327,63.07907862,64.56902516,66.12784591,67.75845283,69.45756289,71.21912893,73.03818553,74.91419497,76.84738679,78.83405346,,
Cameroon,CMR,Population density (people per sq. km of land area),EN.POP.DNST,40.72828161,41.86481987,43.03112056,44.22666751,45.45126187,46.70368302,47.98260667,49.28681009,50.61568192,51.9685325,53.34398891,,
"Congo, Dem. Rep.",COD,Population density (people per sq. km of land area),EN.POP.DNST,26.64749123,27.54618292,28.47923689,29.44582299,30.44518074,31.47650339,32.538959,33.63161112,34.75403145,35.90514722,37.08259236,,
"Congo, Rep.",COG,Population density (people per sq. km of land area),EN.POP.DNST,11.74666471,12.13877306,12.51458565,12.86923572,13.20702196,13.53663543,13.87108053,14.21989751,14.58564861,14.96545242,15.35684627,,
Colombia,COL,Population density (people per sq. km of land area),EN.POP.DNST,39.88731411,40.33353222,40.75953132,41.15646598,41.5293808,41.90830735,42.33367192,42.83070482,43.41720775,44.07486796,44.74870212,,
Comoros,COM,Population density (people per sq. km of land area),EN.POP.DNST,353.1590427,361.7689296,370.6028895,379.6716694,388.9688212,398.4443717,408.0547959,417.7452845,427.5077775,437.3412001,447.2444775,,
Cabo Verde,CPV,Population density (people per sq. km of land area),EN.POP.DNST,119.3156328,120.7620347,122.2466501,123.7856079,125.3684864,126.9846154,128.6027295,130.2091811,131.7980149,133.3739454,134.9297767,,
Costa Rica,CRI,Population density (people per sq. km of land area),EN.POP.DNST,87.40942029,88.53779867,89.64704269,90.73807286,91.81355268,92.87322758,93.9168821,94.94328241,95.9527027,96.94386996,97.91306306,,
Caribbean small states,CSS,Population density (people per sq. km of land area),EN.POP.DNST,16.99142398,17.10621712,17.22417192,17.34565148,17.46984068,17.59499074,17.71874768,17.83922934,17.95575151,18.0683957,18.17701618,,
Cuba,CUB,Population density (people per sq. km of land area),EN.POP.DNST,105.5709414,105.4745303,105.4662909,105.150241,105.7511164,108.2586836,108.6993078,108.8711882,108.9704768,109.010373,108.9995962,,
Curacao,CUW,Population density (people per sq. km of land area),EN.POP.DNST,328.5585586,330.704955,334.9166667,339.7094595,342.5405405,346.4459459,351.1463964,355.8108108,359.6036036,360.7545045,,,
Cayman Islands,CYM,Population density (people per sq. km of land area),EN.POP.DNST,224.3166667,230.5083333,236.1333333,241.1583333,245.6583333,249.7166667,253.5333333,257.1833333,260.7041667,264.0916667,267.3916667,,
Cyprus,CYP,Population density (people per sq. km of land area),EN.POP.DNST,117.0522727,118.8401515,120.4125541,121.7351732,122.8404762,123.7950216,124.7061688,125.6477273,126.6436147,127.6709957,128.7083333,,
Czech Republic,CZE,Population density (people per sq. km of land area),EN.POP.DNST,134.4285178,135.1965825,135.6086225,135.8892802,136.0971773,136.1599586,136.30338,136.589289,136.8341362,137.1981093,137.6577053,,
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,235.5221782,234.9396374,234.6069082,230.3046333,230.7506255,231.1557126,232.1080539,234.1536686,235.7129294,236.5954946,237.3075967,,
Djibouti,DJI,Population density (people per sq. km of land area),EN.POP.DNST,35.21820535,35.71281277,36.24667817,36.82804142,37.45194133,38.10582399,38.77031924,39.43024159,40.0824849,40.72894737,41.36842105,,
Dominica,DMA,Population density (people per sq. km of land area),EN.POP.DNST,94.436,94.468,94.504,94.55466667,94.62,94.688,94.78,94.91066667,95.076,95.27733333,95.5,,
Denmark,DNK,Population density (people per sq. km of land area),EN.POP.DNST,129.4749234,130.1695734,130.7490691,131.2885223,133.1643725,133.7206954,134.4004525,135.3532508,136.4136699,137.2941176,137.9765658,,
Dominican Republic,DOM,Population density (people per sq. km of land area),EN.POP.DNST,195.7788243,198.2350859,200.685593,203.1299938,205.5663631,207.9947009,210.4156075,212.8271579,215.2296212,217.6181122,219.9785759,,
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,14.58203162,14.8353225,15.10553419,15.39271457,15.69604029,16.01355815,16.34254243,16.68025267,17.02595749,17.37771461,17.73007507,,
East Asia & Pacific (excluding high income),EAP,Population density (people per sq. km of land area),EN.POP.DNST,121.7853771,122.6626904,123.5387805,124.4234023,125.3265891,126.2402085,127.1624625,128.0794569,129.0166451,129.9616918,130.8097975,,
Early-demographic dividend,EAR,Population density (people per sq. km of land area),EN.POP.DNST,85.19353142,86.51090572,87.82843732,89.14254942,90.43969742,91.73099313,93.02087563,94.30297346,95.57842879,96.84623176,98.11114473,,
East Asia & Pacific,EAS,Population density (people per sq. km of land area),EN.POP.DNST,89.27489371,89.88730961,90.49466546,91.10097484,91.72209178,92.34634236,92.97925277,93.60959422,94.21280672,94.85271048,95.42821148,,
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,16.69039728,16.77637483,16.87282577,16.97683566,17.08153337,17.19668832,17.3124313,17.43008609,17.54505257,17.65309181,17.75753594,,
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,32.09860492,32.23029921,32.35461712,32.43624544,32.57230658,32.72646142,32.88625862,33.04365467,33.19610012,33.33023597,33.46513189,,
Ecuador,ECU,Population density (people per sq. km of land area),EN.POP.DNST,58.52689241,59.48793687,60.4409607,61.37817281,62.30512965,63.24478177,64.22869222,65.27629248,66.40004429,67.58480029,68.78868175,,
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,80.00007936,81.5056487,83.13951982,84.91561605,86.81725853,88.80871967,90.83796675,92.86508313,94.87877041,96.88341253,98.87346929,,
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,124.897045,125.3073887,125.5387913,125.2755021,125.5384608,125.9000473,126.3345077,126.7442799,127.0964788,127.3510005,127.6046691,,
Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,30.32454455,30.89029703,31.39044554,31.82150495,,,,,,,,,
Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,92.12932237,92.97506517,93.15193096,93.50783588,93.50683713,93.2009456,92.92273645,92.95268301,93.04926587,93.26780444,93.67719744,,
Estonia,EST,Population density (people per sq. km of land area),EN.POP.DNST,31.5425808,31.48183534,31.41012031,31.31490918,31.20301958,30.31969174,30.24028065,30.26011042,30.2689211,30.30559006,30.41124914,,
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,82.916235,85.233913,87.639964,90.139927,92.726971,95.385785,98.094253,100.835458,103.603501,106.400024,109.224559,,
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,110.0571539,110.2924328,110.4090439,110.2166131,110.4708132,110.7013297,110.9791873,111.2371603,111.4621168,111.6231333,111.7848642,,
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,37.20504048,38.13743865,39.08372152,40.05343926,41.04579535,42.05276082,43.0623487,44.06902296,45.06933084,46.06926339,47.11922029,,
Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,17.48403751,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08200783,18.1244908,18.14854727,,
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,46.27044335,46.72342638,47.06174056,47.26048166,47.34915161,47.37865353,47.42490421,47.5438971,47.75035577,48.02731253,48.35703339,,
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,117.5676412,118.1740731,118.75934,119.3351212,119.9141093,120.5330001,121.1053241,121.5367038,121.8578248,122.1140081,122.2994372,,
Faroe Islands,FRO,Population density (people per sq. km of land area),EN.POP.DNST,34.25501283,34.24641684,34.25071483,34.25716183,34.27148847,34.30658876,34.35529936,34.4204856,34.50787815,34.62105866,34.73996983,,
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,147.9185714,147.1071429,147.0157143,147.7857143,149.2942857,151.3228571,153.4942857,155.5642857,157.45,159.2271429,160.9142857,,
Gabon,GAB,Population density (people per sq. km of land area),EN.POP.DNST,5.893351962,6.088904413,6.303178484,6.537955525,6.790398572,7.051930764,7.310901541,7.558838825,7.792420538,8.013439671,8.224764233,,
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,255.4747034,257.4144174,259.4401893,261.4756748,263.3001901,265.0695366,267.0288844,269.1531393,271.2007316,273.049473,274.7089819,,
Georgia,GEO,Population density (people per sq. km of land area),EN.POP.DNST,67.33001505,66.73464782,66.24960635,65.72030162,65.23800693,65.04195388,65.07250079,65.17505861,65.21405578,65.22278596,65.19733021,65.04776234,
Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,103.5590446,106.2272128,108.9022545,111.5747121,114.2500176,116.9361079,119.646972,122.3925683,125.1733585,127.9839633,130.8214292,,
Gibraltar,GIB,Population density (people per sq. km of land area),EN.POP.DNST,3355.9,3356.5,3358.5,3361.2,3364.6,3369.2,3372.5,3373.6,3373.7,3372.8,3371.8,,
Guinea,GIN,Population density (people per sq. km of land area),EN.POP.DNST,39.63369689,40.55212844,41.47882142,42.40790737,43.35027267,44.33017255,45.38082777,46.52485756,47.77161403,49.11093521,50.52221227,,
"Gambia, The",GMB,Population density (people per sq. km of land area),EN.POP.DNST,166.9253953,171.9643281,177.1932806,182.6232213,188.2421937,194.0425889,200.0041502,206.1126482,212.3655138,218.7642292,225.3065217,,
